neighborhood,event_time,1h_ocean,inland,island,near_bay,near_ocean,median_house_value,median_house_age,total_households,total_bedrooms,bedrooms_per_household,locality-code
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,321.0
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,321.0
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,321.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,666.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,315.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,315.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,315.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,315.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,315.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,1.22724869992571,609.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,196.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,1.22724869992571,609.0
La Sierra,2024-05-26 20:33:06.121003,False,True,False,False,False,136442.85714285713,20-29,835,901,1.079041916167664670658682635,752.0
La Sierra,2024-05-26 20:33:06.121003,False,True,False,False,False,136442.85714285713,20-29,835,901,1.079041916167664670658682635,752.0
La Sierra,2024-05-26 20:33:06.121003,False,True,False,False,False,136442.85714285713,20-29,835,901,1.079041916167664670658682635,752.0
Arlington South,2024-05-26 20:33:06.121003,False,True,False,False,False,129700.0,20-29,1330,1467,1.103007518796992481203007519,752.0
Arlington South,2024-05-26 20:33:06.121003,False,True,False,False,False,129700.0,20-29,1330,1467,1.103007518796992481203007519,752.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,580.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,51.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,507.0
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,507.0
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,507.0
Harbor Gateway North,2024-05-26 20:33:06.121003,True,False,False,False,False,190031.57894736843,30-39,480,495,1.03125,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0693333333333332,190.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,517.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,854.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,854.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,244.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,615.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
East Whitter,2024-05-26 20:33:06.121003,True,False,False,False,False,220818.88679245283,30-39,420,433,1.030952380952380952380952381,443.0
East Whitter,2024-05-26 20:33:06.121003,True,False,False,False,False,220818.88679245283,30-39,420,433,1.030952380952380952380952381,443.0
East Whitter,2024-05-26 20:33:06.121003,True,False,False,False,False,220818.88679245283,30-39,420,433,1.030952380952380952380952381,443.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.030952380952381,963.0
Los Nietos,2024-05-26 20:33:06.121003,True,False,False,False,False,214630.76923076922,30-39,381,386,1.013123359580052493438320210,439.0
Los Nietos,2024-05-26 20:33:06.121003,True,False,False,False,False,214630.76923076922,30-39,381,386,1.013123359580052493438320210,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0131233595800526,439.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,315.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,101.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,982.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,1.22724869992571,609.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,1.22724869992571,609.0
Norco Ridge Ranch,2024-05-26 20:33:06.121003,False,True,False,False,False,233500.0,10-19,228,319,1.399122807017543859649122807,609.0
La Sierra,2024-05-26 20:33:06.121003,False,True,False,False,False,136442.85714285713,20-29,835,901,1.079041916167664670658682635,752.0
La Sierra,2024-05-26 20:33:06.121003,False,True,False,False,False,136442.85714285713,20-29,835,901,1.079041916167664670658682635,752.0
La Sierra,2024-05-26 20:33:06.121003,False,True,False,False,False,136442.85714285713,20-29,835,901,1.079041916167664670658682635,752.0
Arlington,2024-05-26 20:33:06.121003,False,True,False,False,False,123916.66666666667,20-29,684,729,1.065789473684210526315789474,752.0
Arlington,2024-05-26 20:33:06.121003,False,True,False,False,False,123916.66666666667,20-29,684,729,1.065789473684210526315789474,752.0
Arlington,2024-05-26 20:33:06.121003,False,True,False,False,False,123916.66666666667,20-29,684,729,1.065789473684210526315789474,752.0
Arlington Heights,2024-05-26 20:33:06.121003,False,True,False,False,False,192575.0,20-29,387,381,0.9844961240310077519379844961,752.0
Alessandro Heights,2024-05-26 20:33:06.121003,False,True,False,False,False,315200.0,0-9,1107,1181,1.066847335140018066847335140,752.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,580.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,580.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,580.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,580.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,580.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,57.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,51.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,118.0
,2024-05-26 20:33:06.121003,False,True,False,False,False,,,,,,86.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,267.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.063108338253053,507.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0677967872534935,401.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0677967872534935,401.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,1.0677967872534935,401.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
,2024-05-26 20:33:06.121003,True,False,False,False,False,,,,,,363.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
South Los Angeles,2024-05-26 20:33:06.121003,True,False,False,False,False,119418.83427495293,40-49,375,401,1.069333333333333333333333333,507.0
